Age,Attrition,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
33.5,No,Human Resources,8.000000000000002,College,Other,1,1.0,1,2.0000000000000004,Human Resources,Medium,0,4949.999999999995,12832.0,2.0000000000000004,0.0,12.999999999999995,Excellent,High,0.0,19.000000000000004,4.0,0,4.0,0.0,4.0,7.000000000000001
39.0,No,Research & Development,8.000000000000002,Doctor,Life Sciences,0,1.0,1,4.0,Research Director,Medium,0,10920.000000000004,8846.999999999998,3.0,0.0,11.0,Outstanding,High,0.0,9.0,2.0,1,5.999999999999999,2.0000000000000004,1.0,0.0
30.0,Yes,Sales,4.0,Master,Marketing,1,1.0,0,2.0000000000000004,Sales Executive,Very High,0,8474.0,8450.000000000004,1.0,1.0,11.999999999999998,Outstanding,Medium,0.0,8.000000000000002,2.0,1,11.0,7.000000000000001,7.000000000000001,4.0
39.5,No,Sales,7.000000000000001,Master,Marketing,1,0.0,1,2.0000000000000004,Sales Executive,Low,0,16833.999999999967,12760.999999999995,7.000000000000001,0.0,14.0,Excellent,Medium,2.0000000000000004,8.000000000000002,4.0,1,19.000000000000004,2.0000000000000004,0.0,2.0000000000000004
30.0,No,Research & Development,8.000000000000002,College,Life Sciences,0,0.0,1,2.0000000000000004,Manufacturing Director,Low,1,4010.999999999998,5041.0,2.0000000000000004,1.0,16.0,Outstanding,Medium,1.0,17.999999999999996,2.0,1,11.999999999999998,0.0,0.0,0.0
53.0,No,Research & Development,2.0000000000000004,Bachelor,Life Sciences,1,1.0,0,1.0,Laboratory Technician,Very High,0,2449.999999999997,3300.0,7.000000000000001,0.0,15.000000000000005,Excellent,Medium,0.0,5.999999999999999,4.0,0,2.0000000000000004,2.0000000000000004,2.0000000000000004,2.0000000000000004
45.0,No,Research & Development,5.999999999999999,College,Other,1,1.0,0,1.0,Laboratory Technician,High,1,2347.999999999999,16376.0,1.0,0.0,11.0,Excellent,Medium,1.0,5.000000000000001,2.0,1,17.0,4.0,0.0,4.0
31.0,Yes,Research & Development,1.0,Bachelor,Technical Degree,1,1.0,1,1.0,Research Scientist,High,0,5581.999999999996,19757.000000000004,0.0,0.0,14.0,Outstanding,Very High,0.0,7.000000000000001,2.0,0,9.0,2.0000000000000004,1.0,5.000000000000001
47.0,No,Research & Development,1.0,College,Life Sciences,0,1.0,1,3.0,Research Director,Very High,0,5466.999999999997,15145.999999999998,1.0,1.0,11.999999999999998,Excellent,High,0.0,15.000000000000005,4.0,1,8.000000000000002,14.0,8.000000000000002,11.999999999999998
45.5,No,Research & Development,10.000000000000002,Master,Technical Degree,1,0.0,1,3.0,Healthcare Representative,High,1,4174.000000000011,5746.999999999999,3.0,0.0,11.999999999999998,Outstanding,Low,0.0,10.000000000000002,3.0,1,2.0000000000000004,7.000000000000001,1.0,7.000000000000001
39.5,Yes,Sales,4.0,Bachelor,Marketing,0,1.0,1,2.0000000000000004,Sales Executive,Medium,0,2063.999999999997,9558.000000000002,1.0,0.0,17.999999999999996,Excellent,High,0.0,8.000000000000002,2.0,1,10.000000000000002,7.000000000000001,7.000000000000001,7.000000000000001
49.0,No,Research & Development,1.0,Bachelor,Life Sciences,1,0.0,0,4.0,Research Director,Very High,0,13964.00000000001,3423.0,3.0,0.0,14.0,MISSING,Medium,2.0000000000000004,9.0,2.0,0,7.000000000000001,7.000000000000001,1.0,7.000000000000001
38.0,No,Research & Development,2.0000000000000004,Bachelor,Life Sciences,1,1.0,0,1.0,Laboratory Technician,Very High,1,2609.999999999997,14222.0,1.0,1.0,11.999999999999998,Excellent,Medium,1.0,2.0000000000000004,2.0,1,4.0,2.0000000000000004,2.0000000000000004,2.0000000000000004
28.0,No,Research & Development,3.0,Master,Medical,1,1.0,1,4.0,Research Director,High,1,2027.9999999999961,21016.0,3.0,1.0,16.0,Excellent,Very High,3.0,21.0,2.0,0,4.0,3.0,1.0,3.0
30.0,No,Sales,3.0,College,Medical,0,1.0,1,2.0000000000000004,Sales Executive,High,1,2063.999999999997,3487.0,1.0,0.0,14.0,MISSING,Low,1.0,5.999999999999999,2.0,0,1.0,0.0,1.0,2.0000000000000004
36.0,No,Research & Development,7.000000000000001,Below College,Medical,1,1.0,0,1.0,Research Scientist,Very High,1,3885.9999999999977,26897.00000000001,1.0,0.0,11.0,Outstanding,High,2.0000000000000004,2.0000000000000004,2.0,1,10.000000000000002,2.0000000000000004,2.0000000000000004,1.0
42.0,No,Research & Development,3.0,Bachelor,Technical Degree,1,1.0,1,1.0,Research Scientist,Medium,1,17861.000000000007,9256.000000000004,1.0,0.0,11.999999999999998,Excellent,High,0.0,11.999999999999998,3.0,0,20.000000000000004,10.000000000000002,0.0,7.000000000000001
32.0,No,Research & Development,5.999999999999999,Bachelor,Life Sciences,0,1.0,0,2.0000000000000004,Healthcare Representative,High,0,2063.999999999997,13119.000000000005,2.0000000000000004,0.0,12.999999999999995,Outstanding,Very High,0.0,19.000000000000004,2.0,1,1.0,2.0000000000000004,2.0000000000000004,2.0000000000000004
59.0,No,Research & Development,22.0,Bachelor,Life Sciences,0,1.0,1,3.0,Manager,Medium,0,11903.99999999999,19100.0,7.000000000000001,0.0,17.999999999999996,Excellent,Medium,1.0,10.000000000000002,1.0,0,5.999999999999999,7.000000000000001,5.999999999999999,2.0000000000000004
45.0,Yes,Research & Development,9.0,Master,Life Sciences,1,1.0,1,1.0,Laboratory Technician,Low,0,4804.999999999995,21831.00000000001,3.0,0.0,14.0,Excellent,Medium,0.0,15.000000000000005,3.0,0,8.000000000000002,4.0,1.0,0.0
36.0,Yes,Sales,11.0,Bachelor,Marketing,1,1.0,1,3.0,Sales Executive,Very High,1,8847.000000000004,5859.999999999999,1.0,0.0,17.999999999999996,MISSING,Low,2.0000000000000004,9.0,2.0,1,3.0,8.000000000000002,7.000000000000001,7.000000000000001
34.0,Yes,Research & Development,15.000000000000005,Below College,Medical,0,0.0,1,3.0,Manager,High,1,4174.000000000011,24618.999999999985,7.000000000000001,1.0,11.999999999999998,Excellent,Very High,0.0,15.000000000000005,2.0,1,4.0,5.999999999999999,7.000000000000001,7.000000000000001
28.0,No,Sales,1.0,Doctor,Marketing,0,1.0,1,2.0000000000000004,Sales Executive,Low,0,3484.999999999998,4009.0,5.000000000000001,1.0,21.0,Excellent,High,1.0,9.0,3.0,0,0.0,3.0,1.0,3.0
46.0,No,Research & Development,2.0000000000000004,Master,Technical Degree,0,1.0,1,1.0,Research Scientist,Medium,1,9396.000000000018,6073.000000000003,1.0,0.0,11.0,Excellent,High,1.0,5.999999999999999,3.0,0,4.0,3.0,1.0,2.0000000000000004
29.0,No,Sales,29.00000000000001,Master,Life Sciences,0,0.0,1,1.0,Sales Representative,Very High,0,2973.999999999997,19788.0,2.0000000000000004,0.0,15.000000000000005,Excellent,Medium,2.0000000000000004,16.0,2.0,0,5.000000000000001,8.000000000000002,0.0,0.0
40.0,No,Research & Development,1.0,College,Medical,0,1.0,0,1.0,Laboratory Technician,High,0,9704.999999999965,20439.0,1.0,0.0,11.999999999999998,Excellent,High,3.0,1.0,2.0,0,1.0,1.0,0.0,0.0
27.5,No,Research & Development,19.000000000000004,College,Life Sciences,1,1.0,1,2.0000000000000004,Research Scientist,Low,0,3874.9999999999945,19877.0,2.0000000000000004,0.0,16.0,Excellent,Low,2.0000000000000004,17.0,2.0,0,2.0000000000000004,0.0,0.0,0.0
51.5,No,Research & Development,2.0000000000000004,Below College,Medical,0,0.0,1,1.0,Research Scientist,Low,0,8268.000000000013,21632.0,7.000000000000001,0.0,12.999999999999995,Excellent,High,0.0,5.999999999999999,2.0,0,7.000000000000001,3.0,0.0,1.0
47.0,Yes,Sales,25.0,Master,Marketing,1,1.0,0,3.0,Sales Executive,Medium,0,11849.000000000016,17235.0,2.0000000000000004,1.0,11.999999999999998,Excellent,High,0.0,9.0,2.0,1,10.000000000000002,4.0,1.0,0.0
41.0,No,Research & Development,25.0,Master,Medical,1,1.0,1,3.0,Healthcare Representative,High,0,6229.999999999985,6975.000000000003,1.0,1.0,11.0,MISSING,High,1.0,16.0,3.0,0,14.0,10.000000000000002,10.000000000000002,1.0
46.0,Yes,Sales,12.999999999999995,Doctor,Marketing,0,0.0,0,2.0000000000000004,Sales Executive,Low,0,18946.999999999956,8658.000000000002,5.000000000000001,1.0,12.999999999999995,Excellent,Medium,3.0,16.0,2.0,1,7.5,2.0000000000000004,2.0000000000000004,2.0000000000000004
19.0,No,Research & Development,9.0,Bachelor,Life Sciences,1,0.0,1,1.0,Research Scientist,High,1,1483.000000000001,22376.00000000001,5.999999999999999,0.0,17.999999999999996,Excellent,Low,2.0000000000000004,5.000000000000001,3.0,0,1.0,0.0,0.0,0.0
34.0,No,Research & Development,8.000000000000002,Doctor,Life Sciences,0,1.0,0,1.0,Laboratory Technician,High,1,9725.000000000024,5869.0,1.0,0.0,19.000000000000004,Excellent,Very High,3.0,3.0,2.0,1,15.000000000000005,2.0000000000000004,1.0,2.0000000000000004
35.0,Yes,Research & Development,2.0000000000000004,Bachelor,Medical,1,0.0,1,2.0000000000000004,Manufacturing Director,Medium,1,8789.0,7653.000000000001,4.0,0.0,11.0,Excellent,Low,2.0000000000000004,7.000000000000001,3.0,1,10.000000000000002,2.0000000000000004,1.0,4.0
40.0,No,Sales,29.00000000000001,Master,Technical Degree,1,0.0,1,3.0,Sales Executive,Medium,1,19033.000000000004,17798.99999999999,3.0,0.0,11.999999999999998,Excellent,Medium,1.0,9.0,2.0,1,20.000000000000004,2.0000000000000004,1.0,3.0
53.0,No,Research & Development,8.000000000000002,Bachelor,Medical,1,0.0,1,4.0,Manager,High,0,4450.000000000001,19730.0,2.0000000000000004,1.0,14.0,Excellent,High,3.0,21.0,3.0,1,4.0,0.0,0.0,2.0000000000000004
45.0,No,Research & Development,7.000000000000001,Bachelor,Medical,1,1.0,0,2.0000000000000004,Healthcare Representative,Low,0,9724.00000000001,23398.0,8.000000000000002,0.0,19.000000000000004,MISSING,Low,0.0,9.0,2.0,0,1.0,5.999999999999999,0.0,7.000000000000001
21.5,No,Sales,21.0,Master,Life Sciences,1,1.0,1,2.0000000000000004,Sales Executive,Very High,0,6284.000000000003,19921.0,1.0,0.0,11.999999999999998,Outstanding,Very High,0.0,10.000000000000002,3.0,1,2.0000000000000004,7.000000000000001,5.000000000000001,7.000000000000001
39.5,Yes,Sales,9.0,College,Medical,1,1.0,0,3.0,Sales Executive,Very High,0,2500.999999999997,13596.000000000005,1.0,0.0,16.0,Excellent,Very High,0.0,9.0,4.0,1,2.5000000000000004,8.000000000000002,4.0,7.000000000000001
31.0,No,Research & Development,11.0,Bachelor,Medical,0,0.0,1,1.0,Laboratory Technician,High,0,6284.000000000003,19106.0,4.0,0.0,17.999999999999996,Excellent,Low,0.0,8.000000000000002,2.0,1,11.0,2.0000000000000004,0.0,2.0000000000000004
27.0,No,Sales,4.0,Master,Life Sciences,1,0.0,0,2.0000000000000004,Sales Executive,High,1,2379.0,14589.99999999999,4.0,0.0,14.0,Excellent,High,1.0,17.0,3.0,1,5.000000000000001,11.0,5.000000000000001,9.0
57.5,No,Research & Development,20.000000000000004,Bachelor,Medical,0,1.0,0,3.0,Healthcare Representative,Low,0,3230.0000000000005,19862.99999999999,2.0000000000000004,1.0,17.999999999999996,Excellent,Medium,1.0,24.0,4.0,1,2.5000000000000004,7.000000000000001,0.0,7.000000000000001
27.0,No,Research & Development,3.0,College,Life Sciences,0,0.0,1,1.0,Laboratory Technician,Very High,0,4174.000000000011,2560.999999999999,5.000000000000001,0.0,22.0,Excellent,Low,1.0,7.000000000000001,2.0,1,2.0000000000000004,0.0,0.0,0.0
35.0,No,Sales,1.0,Below College,Medical,0,1.0,1,3.0,Sales Executive,Very High,1,16833.999999999967,6599.0,1.0,0.0,14.0,Excellent,Very High,1.0,11.0,3.0,1,1.0,10.000000000000002,4.0,1.0
33.0,No,Sales,28.000000000000004,College,Marketing,0,1.0,1,2.0000000000000004,Sales Executive,Medium,1,2276.9999999999995,7427.999999999999,1.0,0.0,20.000000000000004,MISSING,Very High,2.0000000000000004,5.999999999999999,4.0,1,4.0,3.0,1.0,4.0
31.0,No,Sales,26.0,Bachelor,Life Sciences,1,1.0,0,2.0000000000000004,Sales Executive,Low,1,5915.000000000003,24232.0,1.0,0.0,11.0,Outstanding,High,1.0,5.000000000000001,3.0,1,7.000000000000001,3.0,0.0,4.0
30.0,No,Research & Development,8.000000000000002,Below College,Life Sciences,1,1.0,1,1.0,Laboratory Technician,High,1,3491.000000000002,17872.0,1.0,0.0,11.0,Excellent,Low,1.0,8.000000000000002,2.0,1,10.000000000000002,3.0,0.0,7.000000000000001
33.0,No,Sales,1.0,Bachelor,Marketing,0,1.0,1,2.0000000000000004,Sales Executive,High,1,13610.000000000002,18659.0,9.0,0.0,11.0,Excellent,High,0.0,15.000000000000005,2.0,1,7.000000000000001,9.0,5.999999999999999,9.0
40.0,No,Research & Development,22.0,Master,Other,1,1.0,0,2.0000000000000004,Research Scientist,Very High,1,10931.999999999976,26496.00000000001,1.0,1.0,15.000000000000005,Excellent,Medium,0.0,16.0,2.0,1,1.0,10.000000000000002,5.999999999999999,11.0
33.0,No,Sales,16.0,Master,Marketing,1,1.0,0,2.0000000000000004,Sales Executive,High,0,3142.9999999999986,24558.0,4.0,0.0,19.000000000000004,Excellent,Very High,2.0000000000000004,9.0,1.0,1,10.000000000000002,0.0,0.0,0.0
33.0,No,Research & Development,4.0,Bachelor,Life Sciences,1,1.0,0,2.0000000000000004,Manufacturing Director,High,1,4372.999999999997,19124.000000000004,1.0,0.0,11.999999999999998,Excellent,High,1.0,14.0,2.0,1,4.0,12.999999999999995,5.999999999999999,8.000000000000002
34.0,No,Sales,7.000000000000001,College,Marketing,0,1.0,0,3.0,Sales Executive,Very High,1,2932.0000000000023,20715.000000000004,7.000000000000001,1.0,17.999999999999996,Excellent,Very High,1.0,35.00000000000001,3.0,1,5.000000000000001,2.0000000000000004,0.0,4.0
40.0,No,Human Resources,1.0,Doctor,Human Resources,0,1.0,1,2.0000000000000004,Human Resources,Very High,1,16823.000000000007,10503.000000000004,4.0,1.0,11.0,Excellent,High,0.0,14.0,3.0,1,2.5000000000000004,7.000000000000001,0.0,2.0000000000000004
40.0,Yes,Research & Development,10.000000000000002,Below College,Medical,0,1.0,0,1.0,Laboratory Technician,Very High,0,13503.000000000016,6705.0,7.000000000000001,0.0,12.999999999999995,Outstanding,Low,3.0,8.000000000000002,3.0,1,22.0,3.0,1.0,3.0
45.0,Yes,Sales,12.999999999999995,Master,Marketing,0,1.0,1,4.0,Sales Executive,High,0,2063.999999999997,9276.999999999998,5.999999999999999,1.0,17.0,Excellent,High,0.0,24.0,3.0,0,4.0,7.000000000000001,3.0,8.000000000000002
43.0,No,Research & Development,9.0,Master,Life Sciences,1,1.0,1,1.0,Laboratory Technician,Very High,1,2436.999999999999,18725.0,3.0,0.0,23.0,Excellent,Medium,2.0000000000000004,10.000000000000002,4.0,1,1.0,2.0000000000000004,0.0,3.0
34.0,No,Research & Development,5.999999999999999,College,Technical Degree,1,0.0,1,2.0000000000000004,Research Scientist,Low,0,4380.999999999997,22087.0,3.0,1.0,11.999999999999998,Excellent,Medium,2.0000000000000004,17.999999999999996,3.0,1,5.999999999999999,9.0,5.999999999999999,9.0
38.0,No,Research & Development,1.0,College,Life Sciences,0,0.0,0,1.0,Research Scientist,Very High,1,13205.999999999995,22793.999999999996,1.0,1.0,12.999999999999995,Excellent,Very High,1.0,5.999999999999999,3.0,1,17.999999999999996,5.000000000000001,1.0,3.0
32.0,Yes,Research & Development,7.000000000000001,College,Technical Degree,1,0.0,1,1.0,Laboratory Technician,High,1,5228.0,3665.9999999999977,8.000000000000002,0.0,11.0,Excellent,Very High,1.0,14.0,2.0,0,12.999999999999995,9.0,9.0,8.000000000000002
36.0,No,Sales,7.000000000000001,Below College,Life Sciences,1,0.0,1,1.0,Sales Representative,High,1,5228.0,16191.999999999995,1.0,0.0,12.999999999999995,Excellent,Low,1.0,1.0,2.0,1,2.5000000000000004,0.0,0.0,0.0
44.0,No,Research & Development,5.000000000000001,College,Life Sciences,0,1.0,1,2.0000000000000004,Healthcare Representative,Low,0,2063.999999999997,18384.000000000007,1.0,0.0,11.999999999999998,MISSING,Very High,2.0000000000000004,5.999999999999999,4.0,1,3.0,3.0,1.0,5.000000000000001
56.0,No,Research & Development,23.0,College,Life Sciences,1,0.0,1,1.0,Research Scientist,High,1,5380.000000000002,23779.0,1.0,0.0,24.0,Excellent,High,1.0,10.000000000000002,3.0,1,0.0,7.000000000000001,0.0,7.000000000000001
37.0,No,Research & Development,29.00000000000001,Master,Life Sciences,0,0.0,0,4.0,Manager,High,1,4448.999999999995,9314.000000000002,0.0,0.0,15.000000000000005,Excellent,Medium,1.0,28.000000000000004,2.0,1,12.999999999999995,10.000000000000002,15.000000000000005,7.000000000000001
38.0,No,Research & Development,2.0000000000000004,Master,Medical,1,0.0,1,1.0,Research Scientist,Very High,1,5980.000000000005,5586.000000000001,0.0,1.0,14.0,Excellent,Low,3.0,5.999999999999999,2.0,1,7.5,0.0,1.0,2.0000000000000004
33.0,Yes,Sales,9.0,Bachelor,Marketing,0,0.0,0,1.0,Sales Representative,Medium,0,8223.999999999998,14630.0,1.0,0.0,12.999999999999995,Excellent,High,0.0,2.0000000000000004,3.0,1,5.000000000000001,2.0000000000000004,2.0000000000000004,2.0000000000000004
26.0,No,Research & Development,3.0,Bachelor,Life Sciences,1,0.0,0,1.0,Research Scientist,Very High,1,2368.0,8456.000000000004,3.0,0.0,17.0,Excellent,Low,1.0,7.000000000000001,3.0,1,5.000000000000001,0.0,0.0,0.0
31.0,Yes,Research & Development,10.000000000000002,Bachelor,Life Sciences,1,0.0,0,1.0,Research Scientist,Low,0,6284.000000000003,11479.0,5.999999999999999,1.0,20.000000000000004,Outstanding,High,0.0,3.0,2.0,1,10.000000000000002,0.0,0.0,0.0
34.0,No,Research & Development,19.000000000000004,College,Medical,1,1.0,1,2.0000000000000004,Laboratory Technician,Very High,1,4174.000000000011,16523.000000000004,8.000000000000002,1.0,15.000000000000005,Excellent,High,1.0,15.000000000000005,2.0,1,12.999999999999995,2.0000000000000004,3.0,7.000000000000001
39.5,No,Sales,5.000000000000001,College,Life Sciences,0,1.0,1,2.0000000000000004,Sales Executive,Medium,1,3903.9999999999986,8891.0,1.0,0.0,14.0,Excellent,Very High,1.0,10.000000000000002,2.0,1,5.000000000000001,8.000000000000002,5.000000000000001,3.0
31.0,No,Research & Development,1.0,Master,Life Sciences,1,0.0,0,5.000000000000001,Manager,High,1,5238.000000000001,5678.000000000001,0.0,0.0,14.0,Outstanding,Low,1.0,34.0,3.0,1,5.000000000000001,17.999999999999996,11.0,9.0
29.0,No,Research & Development,17.999999999999996,Master,Life Sciences,1,0.0,0,5.000000000000001,Research Director,High,0,3179.999999999998,2124.9999999999995,1.0,1.0,17.0,Excellent,High,1.0,31.0,3.0,1,3.0,9.0,0.0,9.0
31.0,No,Sales,5.999999999999999,College,Marketing,0,1.0,1,2.0000000000000004,Sales Representative,High,1,4174.000000000011,16047.000000000002,2.0000000000000004,1.0,20.000000000000004,Excellent,Very High,1.0,12.999999999999995,2.0,0,1.0,7.000000000000001,4.0,5.000000000000001
40.0,Yes,Research & Development,10.000000000000002,Below College,Medical,1,1.0,1,1.0,Research Scientist,High,0,2063.999999999997,26999.0,1.0,1.0,11.0,Excellent,Very High,0.0,1.0,3.0,1,4.0,0.0,1.0,1.0
27.0,No,Sales,2.0000000000000004,Bachelor,Marketing,1,0.0,1,4.0,Manager,Low,1,2393.9999999999995,24097.0,8.000000000000002,0.0,23.0,Excellent,Low,0.0,28.000000000000004,2.0,1,8.000000000000002,15.000000000000005,15.000000000000005,9.0
40.0,No,Sales,12.999999999999995,College,Life Sciences,1,1.0,1,1.0,Sales Representative,Medium,1,2809.0000000000014,7102.999999999997,1.0,0.0,12.999999999999995,Excellent,High,1.0,1.0,2.0,1,2.0000000000000004,0.0,0.0,0.0
27.0,No,Research & Development,8.000000000000002,Below College,Life Sciences,1,1.0,0,2.0000000000000004,Research Scientist,Medium,1,6284.000000000003,24907.00000000001,1.0,0.0,23.0,Excellent,Very High,1.0,10.000000000000002,3.0,1,5.000000000000001,7.000000000000001,1.0,7.000000000000001
42.0,Yes,Research & Development,25.0,Bachelor,Life Sciences,0,1.0,0,1.0,Laboratory Technician,High,0,4907.000000000001,10558.0,1.0,0.0,11.999999999999998,Outstanding,High,0.0,1.0,3.0,0,20.000000000000004,0.0,0.0,1.0
34.0,No,Research & Development,1.0,Bachelor,Technical Degree,1,1.0,1,1.0,Research Scientist,Low,1,9712.999999999998,10554.000000000004,2.0000000000000004,0.0,16.0,Excellent,Medium,1.0,7.000000000000001,2.0,1,5.000000000000001,2.0000000000000004,0.0,2.0000000000000004
39.0,No,Research & Development,1.0,Bachelor,Life Sciences,1,1.0,1,2.0000000000000004,Healthcare Representative,Very High,1,19430.99999999993,21781.99999999999,4.0,0.0,12.999999999999995,Excellent,Medium,1.0,11.999999999999998,3.0,0,5.999999999999999,2.0000000000000004,2.0000000000000004,2.0000000000000004
59.0,No,Sales,7.000000000000001,Master,Medical,0,0.0,1,5.000000000000001,Manager,Medium,0,2063.999999999997,4349.0,1.0,0.0,14.0,Excellent,Medium,0.0,21.0,2.0,0,5.999999999999999,8.000000000000002,11.999999999999998,8.000000000000002
38.0,No,Sales,1.0,Bachelor,Marketing,0,1.0,1,3.0,Sales Executive,Very High,0,4174.000000000011,6770.0,1.0,0.0,21.0,Excellent,Low,0.0,14.0,3.0,0,7.000000000000001,8.000000000000002,2.0000000000000004,1.0
33.5,No,Research & Development,3.0,Bachelor,Life Sciences,1,1.0,1,1.0,Laboratory Technician,Very High,1,3419.9999999999995,16734.000000000004,4.0,0.0,15.000000000000005,Excellent,High,1.0,9.0,2.0,0,5.999999999999999,3.0,1.0,4.0
52.0,No,Research & Development,2.0000000000000004,College,Other,1,0.0,1,4.0,Manager,Very High,1,10504.00000000001,12981.999999999993,1.0,1.0,11.0,Outstanding,High,1.0,26.0,3.0,0,9.0,14.0,3.0,0.0
28.0,Yes,Research & Development,1.0,Master,Other,1,0.0,1,1.0,Research Scientist,Very High,0,4174.000000000011,5206.999999999997,1.0,1.0,12.999999999999995,MISSING,High,0.0,10.000000000000002,3.0,0,7.000000000000001,9.0,7.000000000000001,8.000000000000002
34.0,No,Research & Development,2.0000000000000004,Below College,Technical Degree,1,1.0,1,1.0,Laboratory Technician,Very High,1,7083.000000000004,19299.000000000004,0.0,0.0,14.0,Excellent,High,1.0,3.0,3.0,1,10.000000000000002,1.0,2.0000000000000004,1.0
45.5,No,Research & Development,3.0,Master,Life Sciences,1,0.0,1,1.0,Research Scientist,High,1,4363.999999999992,23159.0,1.0,1.0,11.0,Excellent,High,0.0,8.000000000000002,2.0,1,2.0000000000000004,7.000000000000001,3.0,0.0
45.5,No,Research & Development,14.0,Bachelor,Life Sciences,0,1.0,1,1.0,Research Scientist,Low,1,6581.999999999995,14377.000000000002,1.0,1.0,14.0,Excellent,Very High,2.0000000000000004,9.0,2.0,0,5.999999999999999,7.000000000000001,5.999999999999999,8.000000000000002
42.0,No,Research & Development,2.0000000000000004,College,Medical,0,1.0,1,2.0000000000000004,Manufacturing Director,Very High,0,5154.999999999994,24442.0,2.0000000000000004,0.0,14.0,Excellent,High,1.0,15.000000000000005,3.0,1,5.999999999999999,7.000000000000001,1.0,7.000000000000001
41.0,No,Research & Development,21.0,Master,Life Sciences,0,1.0,1,3.0,Manufacturing Director,Low,0,6870.0,10195.000000000004,1.0,0.0,11.0,Excellent,High,1.0,10.000000000000002,3.0,1,3.0,9.0,8.000000000000002,8.000000000000002
21.5,No,Research & Development,7.000000000000001,Bachelor,Life Sciences,1,0.0,1,2.0000000000000004,Healthcare Representative,Very High,0,2063.999999999997,4203.999999999997,1.0,1.0,11.0,Excellent,Medium,2.0000000000000004,5.999999999999999,2.0,1,9.0,0.0,1.0,0.0
46.0,No,Research & Development,23.0,Bachelor,Life Sciences,0,0.0,1,1.0,Research Scientist,Very High,0,2063.999999999997,3032.0000000000014,1.0,0.0,22.0,Excellent,Medium,2.0000000000000004,3.0,2.0,0,11.0,2.0000000000000004,0.0,2.0000000000000004
32.0,No,Sales,11.0,Master,Marketing,1,1.0,1,2.0000000000000004,Sales Executive,Very High,0,4647.999999999995,8190.999999999994,3.0,0.0,11.999999999999998,Excellent,High,0.0,8.000000000000002,2.0,1,0.0,1.0,0.0,4.0
48.0,No,Research & Development,1.0,Bachelor,Other,1,1.0,1,2.0000000000000004,Manufacturing Director,Medium,1,4174.000000000011,23360.99999999999,0.0,0.0,15.000000000000005,Excellent,Low,1.0,10.000000000000002,2.0,1,2.0000000000000004,7.000000000000001,0.0,5.000000000000001
23.0,No,Research & Development,11.0,College,Other,0,1.0,1,2.0000000000000004,Manufacturing Director,High,0,2321.999999999999,8232.000000000002,0.0,0.0,17.999999999999996,Excellent,Very High,1.0,5.000000000000001,3.0,0,0.0,2.0000000000000004,1.0,3.0
39.0,Yes,Research & Development,3.0,Bachelor,Life Sciences,1,1.0,1,1.0,Research Scientist,High,0,19271.999999999996,4156.000000000001,1.0,0.0,11.999999999999998,Excellent,Low,0.0,7.000000000000001,3.0,0,21.0,2.0000000000000004,7.000000000000001,7.000000000000001
24.0,No,Sales,2.0000000000000004,Master,Marketing,0,0.0,1,2.0000000000000004,Sales Executive,Medium,1,4999.000000000002,3698.000000000002,1.0,1.0,20.000000000000004,Outstanding,Low,0.0,8.000000000000002,2.0,1,3.0,7.000000000000001,7.000000000000001,5.000000000000001
31.0,No,Research & Development,2.0000000000000004,College,Medical,1,0.0,1,2.0000000000000004,Manufacturing Director,Very High,1,9636.999999999987,3334.0,1.0,0.0,11.999999999999998,Excellent,Medium,0.0,8.000000000000002,3.0,1,3.0,7.000000000000001,1.0,3.0
20.0,No,Research & Development,11.999999999999998,Master,Life Sciences,1,1.0,1,2.0000000000000004,Manufacturing Director,High,1,3033.0000000000014,12420.999999999998,9.0,1.0,11.999999999999998,MISSING,Medium,2.0000000000000004,7.000000000000001,2.0,1,2.0000000000000004,2.0000000000000004,1.0,1.0
33.5,No,Sales,16.0,Master,Marketing,1,0.0,0,2.0000000000000004,Sales Executive,Low,1,14724.000000000005,13493.999999999995,4.0,0.0,12.999999999999995,Excellent,Low,2.0000000000000004,11.0,3.0,0,2.5000000000000004,2.0000000000000004,0.0,2.0000000000000004
27.5,No,Sales,4.0,Bachelor,Medical,0,1.0,1,2.0000000000000004,Sales Executive,High,1,2063.999999999997,8863.000000000002,1.0,0.0,15.000000000000005,Excellent,Medium,0.0,5.000000000000001,2.0,1,2.0000000000000004,4.0,0.0,4.0
42.0,Yes,Sales,5.000000000000001,Bachelor,Marketing,1,1.0,0,2.0000000000000004,Sales Executive,High,0,13347.999999999976,26959.0,1.0,1.0,11.0,Excellent,Very High,0.0,5.999999999999999,3.0,1,2.5000000000000004,4.0,0.0,3.0
30.0,Yes,Sales,1.0,College,Life Sciences,0,0.0,1,2.0000000000000004,Sales Executive,Very High,0,8411.999999999996,19479.0,8.000000000000002,1.0,11.0,Excellent,Low,0.0,8.000000000000002,3.0,0,9.0,4.0,0.0,5.000000000000001
